,id,title,popularity,overview,tagline,keywords,cast,genres,combined
31,1642,The Net,13.304342000000002,ruth marx bennett make matters worse another,credit cards bank,new virus computer cheating stalking chase identity,sandrabullock jeremynortham dennismiller wendygazelle kenhoward dianebaker raymckinnon danielschorr lscottcaldwell robertgossett kristinakrofft tonyperez genekirkwood christopherdarga charleswinkler juliapearlstein ricksnyder geraldberns tannisbenedict vaughnarmstrong wrentbrown lynnblades israeljuarbe juliavera lewisdixjr liliflanders adamwinkler brianefrankish wandaleeevans davidwinkler andrewamador juangarcía,crime drama mystery thriller action,ruth marx bennett make matters worse another credit cards bank new virus computer cheating stalking chase identity sandrabullock jeremynortham dennismiller wendygazelle kenhoward dianebaker raymckinnon danielschorr lscottcaldwell robertgossett kristinakrofft tonyperez genekirkwood christopherdarga charleswinkler juliapearlstein ricksnyder geraldberns tannisbenedict vaughnarmstrong wrentbrown lynnblades israeljuarbe juliavera lewisdixjr liliflanders adamwinkler brianefrankish wandaleeevans davidwinkler andrewamador juangarcía crime drama mystery thriller action
32,281,Strange Days,11.223055,memories lenny datadiscs containing recorded prostitute investigates,know want,dream woman private angeles criminal detective reality murder bodyguard future violence director virtual cyberpunk los dystopia police revolt excop minidisc prostitute brutality rapper exgirlfriend rape pornography,ralphfiennes angelabassett tomsizemore juliettelewis vincentdonofrio williamfichtner michaelwincott glennplummer brigittebako kellyhu richardedson josefsommer joeurla michaeljace,crime drama sciencefiction thriller,memories lenny datadiscs containing recorded prostitute investigates know want dream woman private angeles criminal detective reality murder bodyguard future violence director virtual cyberpunk los dystopia police revolt excop minidisc prostitute brutality rapper exgirlfriend rape pornography ralphfiennes angelabassett tomsizemore juliettelewis vincentdonofrio williamfichtner michaelwincott glennplummer brigittebako kellyhu richardedson josefsommer joeurla michaeljace crime drama sciencefiction thriller
33,3512,Under Siege 2: Dark Territory,7.490247,former navy seal casey ryback untraceable command,time last skys,seal navy train pentagon satellite terrorist,stevenseagal ericbogosian everettmcgill katherineheigl моррисчестнат petergreene patrickkilpatrick scottsowers afifialaouie andyromano brendabakke sandrataylor,action thriller,former navy seal casey ryback untraceable command time last skys seal navy train pentagon satellite terrorist stevenseagal ericbogosian everettmcgill katherineheigl моррисчестнат petergreene patrickkilpatrick scottsowers afifialaouie andyromano brendabakke sandrataylor action thriller
34,26258,Bushwhacked,3.287036,scout inept courier realises leader group deliver,mad max grabelski,cave waterfall scouts children leader boy mistaken identity,danielstern jonpolito bradsullivan anndowd anthonyheald tomwood blakebashoff coreycarrier michaelgaleota maxgoldblatt,adventure action comedy crime family,scout inept courier realises leader group deliver mad max grabelski cave waterfall scouts children leader boy mistaken identity danielstern jonpolito bradsullivan anndowd anthonyheald tomwood blakebashoff coreycarrier michaelgaleota maxgoldblatt adventure action comedy crime family
35,76,Before Sunrise,11.304979,fairytale love story two hearts collide dialogue,greatest romance life,soulmates vienna dialogue austria talking romantic danube sunrise bittersweet walking traveller,ethanhawke juliedelpy andreaeckert hannopöschl karlbruckschwaiger texrubinowitz ernimangold dominikcastell haymonmariabuttinger haroldwaiglein bilgejeschim kurti hansweingartner lieselyon peterilyhuemer ottoreiter hubertfabiankulterer brankoandric constanzeschweiger johnsloss alexandraseibel georgschöllhammer christianankowitsch wilbirgreiter barbaraklebel wolfgangstaribacher wolfgangglüxam,drama romance,fairytale love story two hearts collide dialogue greatest romance life soulmates vienna dialogue austria talking romantic danube sunrise bittersweet walking traveller ethanhawke juliedelpy andreaeckert hannopöschl karlbruckschwaiger texrubinowitz ernimangold dominikcastell haymonmariabuttinger haroldwaiglein bilgejeschim kurti hansweingartner lieselyon peterilyhuemer ottoreiter hubertfabiankulterer brankoandric constanzeschweiger johnsloss alexandraseibel georgschöllhammer christianankowitsch wilbirgreiter barbaraklebel wolfgangstaribacher wolfgangglüxam drama romance
36,2292,Clerks,10.513367,video store clerks dante counter jockeys play,doesnt mean serve,loser salesclerk aftercreditsstinger,brianohalloran jeffanderson jasonmewes kevinsmith lisaspoonhauer marilynghigliotti scottmosier waltflanagan scottschiaffo davidklein edhapstak pattijeancsik johnhenrywesthead kimberlyloughran gracesmith,comedy,video store clerks dante counter jockeys play doesnt mean serve loser salesclerk aftercreditsstinger brianohalloran jeffanderson jasonmewes kevinsmith lisaspoonhauer marilynghigliotti scottmosier waltflanagan scottschiaffo davidklein edhapstak pattijeancsik johnhenrywesthead kimberlyloughran gracesmith comedy
37,1909,Don Juan DeMarco,7.438934,psychiatric demarco dr mickler mask undergoes treatment,greatest lover cure,mental psychiatrist don addiction juan sex institution patient love,johnnydepp marlonbrando fayedunaway géraldinepailhas bobdishy rachelticotin talisasoto stephensinger джочампа maritageraghty richardcsarafian tresahughes carmenargenziano,romance drama comedy,psychiatric demarco dr mickler mask undergoes treatment greatest lover cure mental psychiatrist don addiction juan sex institution patient love johnnydepp marlonbrando fayedunaway géraldinepailhas bobdishy rachelticotin talisasoto stephensinger джочампа maritageraghty richardcsarafian tresahughes carmenargenziano romance drama comedy
38,8984,Disclosure,11.812244,former lover turned boss computer specialist act,power sex,harassment employee intrigue workplace sexual,michaeldouglas demimoore donaldsutherland dylanbaker jacquelinekim romamaffia carolinegoodall rosemaryforsyth dennismiller suzieplakson nicholassadler donallogue,drama thriller crime mystery romance,former lover turned boss computer specialist act power sex harassment employee intrigue workplace sexual michaeldouglas demimoore donaldsutherland dylanbaker jacquelinekim romamaffia carolinegoodall rosemaryforsyth dennismiller suzieplakson nicholassadler donallogue drama thriller crime mystery romance
39,4954,Drop Zone,9.579155,drug lords federal marshal pete nessip snipes,taking crime new,airplane parachuting suspense transport terrorist of prisoners,wesleysnipes garybusey yancybutler michaeljeter corinnemec kylesecor lucabercovici malcolmjamalwarner,action adventure thriller,drug lords federal marshal pete nessip snipes taking crime new airplane parachuting suspense transport terrorist of prisoners wesleysnipes garybusey yancybutler michaeljeter corinnemec kylesecor lucabercovici malcolmjamalwarner action adventure thriller
40,522,Ed Wood,11.720358000000001,strange friends filmed countless bmovies without ever,making bad movies,actor producer oddball handgun making taxi angeles film morphine transvestite or teller trick director vororte business studio fortune drug maker los transsexuality treating individual addict movie boxer theremin celebrity cult,johnnydepp martinlandau sarahjessicaparker patriciaarquette jeffreyjones gdspradlin vincentdonofrio billmurray mikestarr maxcasella brenthinkley williamjamesmyers julietlandau cliverosengren normanalden leonardtermo nedbellamy dannydayton rossmanarchy billcusack lisamarie stanleydesantis biffyeager josephrgannascoli carmenfilpi lisamalkiewicz melorawalters conradbrooks donamendolia reidcruickshanks lioneldecker edmundlshaff genelebell bobbyslayton gretchenbecker johnrice catherinebutterfield maryportser kingcotton donhood matthewbarry ralphmonaco anthonyrussell gregorywalcott charlescstevensonjr rancehoward vaseksimek vinnyargiro korlapandit pattitippo raybaker louislombardi jessehernandez jimboyce benryanganger charlieholliday tommybertelsen adamdrescher ricmancini georgesteeletheanimal danielriordan mickeycottrell lenabanks mauricelamarche adatai arlenetai rayderwoods ralphmoratz,comedy drama history,strange friends filmed countless bmovies without ever making bad movies actor producer oddball handgun making taxi angeles film morphine transvestite or teller trick director vororte business studio fortune drug maker los transsexuality treating individual addict movie boxer theremin celebrity cult johnnydepp martinlandau sarahjessicaparker patriciaarquette jeffreyjones gdspradlin vincentdonofrio billmurray mikestarr maxcasella brenthinkley williamjamesmyers julietlandau cliverosengren normanalden leonardtermo nedbellamy dannydayton rossmanarchy billcusack lisamarie stanleydesantis biffyeager josephrgannascoli carmenfilpi lisamalkiewicz melorawalters conradbrooks donamendolia reidcruickshanks lioneldecker edmundlshaff genelebell bobbyslayton gretchenbecker johnrice catherinebutterfield maryportser kingcotton donhood matthewbarry ralphmonaco anthonyrussell gregorywalcott charlescstevensonjr rancehoward vaseksimek vinnyargiro korlapandit pattitippo raybaker louislombardi jessehernandez jimboyce benryanganger charlieholliday tommybertelsen adamdrescher ricmancini georgesteeletheanimal danielriordan mickeycottrell lenabanks mauricelamarche adatai arlenetai rayderwoods ralphmoratz comedy drama history
41,1024,Heavenly Creatures,9.438042,pauline parker two close friends kill paulines,one could see,obsession literature secret independent film true nudity murder sex passion lesbian relationship fantasy friends mother love,melanielynskey katewinslet sarahpeirse simonoconnor dianakent clivemerrison gilbertgoldie jedbrophy darientakle peterelliott elizabethmoody lizmullane jeanguérin benfransham,drama fantasy,pauline parker two close friends kill paulines one could see obsession literature secret independent film true nudity murder sex passion lesbian relationship fantasy friends mother love melanielynskey katewinslet sarahpeirse simonoconnor dianakent clivemerrison gilbertgoldie jedbrophy darientakle peterelliott elizabethmoody lizmullane jeanguérin benfransham drama fantasy
42,628,Interview with the Vampire,11.970205,epic life story love betrayal loneliness overcurious,live forever drink,bite pity plantation vampire san fang paris francisco vamp,bradpitt tomcruise kirstendunst antoniobanderas christianslater stephenrea thandienewton domizianagiordano sarastockbridge indraové lauremarsac andrewtiernan bellinalogan georgekelly helenmccrory,horror romance,epic life story love betrayal loneliness overcurious live forever drink bite pity plantation vampire san fang paris francisco vamp bradpitt tomcruise kirstendunst antoniobanderas christianslater stephenrea thandienewton domizianagiordano sarastockbridge indraové lauremarsac andrewtiernan bellinalogan georgekelly helenmccrory horror romance
43,11,Star Wars,42.149696999999996,empire dashing captain han solo team together,far galaxy away,stormtrooper galaxy the rebellion smuggler galactic rescue war space force totalitarianism planet star mission android jedi opera death hermit lightsaber empire,markhamill harrisonford carriefisher petercushing alecguinness anthonydaniels kennybaker petermayhew davidprowse jamesearljones philbrown shelaghfraser jackpurvis eddiebyrne denislawson garrickhagon donhenderson leslieschofield richardleparmentier michaelleader alexmccrindle drewehenley jackklaff williamhootkins angusmacinnes jeremysinden grahamashley davidankrum markaustin scottbeach lightningbear jonberg dougbeswick paulblake janiceburchette tedburnett johnchapman gildacohen timcondren barrycopping alfiecurtis robertdavies mariadearagon robertadenham frazerdiamond peterdiamond warwickdiamond sadieeden kimfalkinburg harryfielder tedgagliano salogardner stevegawley barrygnome rustygoffe isaacgrand nelsonhall regharding alanharris frankhenson christinehewett arthurhowell tommyilsley joejohnston annettejones lindajones joekaye colinmichaelkitchens melissakurtz tiffanylkurtz allampert anthonylang laineliska dereklyons mahjoub alfmangan rickmccallum grantmccune geoffreymoon mandymorton lornepeterson marcuspowell shanerimmer pamrose georgeroubicek ericasimmons angelastaines georgestock roystraite petersturgeon petersumner johnsylla tomsylla malcolmtierney philtippett burnelltucker morganupton jerrywalter halwamsley larryward dianasadleyway haroldweed billweston stevespazwilliams fredwood colinhiggins,adventure action sciencefiction,empire dashing captain han solo team together far galaxy away stormtrooper galaxy the rebellion smuggler galactic rescue war space force totalitarianism planet star mission android jedi opera death hermit lightsaber empire markhamill harrisonford carriefisher petercushing alecguinness anthonydaniels kennybaker petermayhew davidprowse jamesearljones philbrown shelaghfraser jackpurvis eddiebyrne denislawson garrickhagon donhenderson leslieschofield richardleparmentier michaelleader alexmccrindle drewehenley jackklaff williamhootkins angusmacinnes jeremysinden grahamashley davidankrum markaustin scottbeach lightningbear jonberg dougbeswick paulblake janiceburchette tedburnett johnchapman gildacohen timcondren barrycopping alfiecurtis robertdavies mariadearagon robertadenham frazerdiamond peterdiamond warwickdiamond sadieeden kimfalkinburg harryfielder tedgagliano salogardner stevegawley barrygnome rustygoffe isaacgrand nelsonhall regharding alanharris frankhenson christinehewett arthurhowell tommyilsley joejohnston annettejones lindajones joekaye colinmichaelkitchens melissakurtz tiffanylkurtz allampert anthonylang laineliska dereklyons mahjoub alfmangan rickmccallum grantmccune geoffreymoon mandymorton lornepeterson marcuspowell shanerimmer pamrose georgeroubicek ericasimmons angelastaines georgestock roystraite petersturgeon petersumner johnsylla tomsylla malcolmtierney philtippett burnelltucker morganupton jerrywalter halwamsley larryward dianasadleyway haroldweed billweston stevespazwilliams fredwood colinhiggins adventure action sciencefiction
